DATAFLOW,LAST UPDATE,freq,unit,sex,age,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Dél-Alföld,2016,1.45,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Dél-Alföld,2017,1.27,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Dél-Alföld,2018,1.29,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Dél-Alföld,2019,1,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Dél-Alföld,2020,1.09,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Dél-Alföld,2021,1.4,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Dél-Alföld,2022,1.82,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Northern and Western,2013,2.35,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Northern and Western,2014,1.67,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Northern and Western,2015,1.51,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Northern and Western,2016,1.92,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Northern and Western,2017,1.75,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Northern and Western,2018,2.27,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Northern and Western,2019,1.96,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Northern and Western,2020,1.89,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Northern and Western,2021,1.99,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Northern and Western,2022,2.47,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Southern,2013,2.01,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Southern,2014,1.56,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Southern,2015,2.58,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Southern,2016,2.6,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Southern,2017,1.73,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Southern,2018,2.72,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Southern,2019,2.22,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Southern,2020,1.73,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Southern,2021,1.47,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Southern,2022,1.9,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Eastern and Midland,2013,1.41,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Eastern and Midland,2014,1.11,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Eastern and Midland,2015,2.72,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Eastern and Midland,2016,1.83,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Eastern and Midland,2017,1.87,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Eastern and Midland,2018,2.15,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Eastern and Midland,2019,1.65,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Eastern and Midland,2020,1.56,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Eastern and Midland,2021,1.78,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Eastern and Midland,2022,2.65,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Ísland,2013,0.67,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Ísland,2014,1.38,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Ísland,2015,0.58,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Ísland,2016,1.04,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Ísland,2017,0.41,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Ísland,2018,1.03,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Ísland,2020,3.09,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Ísland,2021,0.4,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Ísland,2022,0.79,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Piemonte,2013,0.67,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Piemonte,2014,0.51,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Piemonte,2015,0.67,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Piemonte,2016,0.61,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Piemonte,2017,0.66,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Piemonte,2018,0.71,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Piemonte,2019,0.68,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Piemonte,2020,0.65,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Piemonte,2021,0.7,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Piemonte,2022,0.79,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Valle d’Aosta/Vallée d’Aoste,2013,0.73,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Valle d’Aosta/Vallée d’Aoste,2015,0.67,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Valle d’Aosta/Vallée d’Aoste,2017,0.57,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Valle d’Aosta/Vallée d’Aoste,2019,0.72,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Valle d’Aosta/Vallée d’Aoste,2020,1.78,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Valle d’Aosta/Vallée d’Aoste,2022,0.55,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Liguria,2013,0.89,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Liguria,2014,0.42,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Liguria,2015,0.59,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Liguria,2016,0.51,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Liguria,2017,1,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Liguria,2018,0.73,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Liguria,2019,0.35,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Liguria,2020,0.66,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Liguria,2021,0.68,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Liguria,2022,0.75,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Lombardia,2013,0.69,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Lombardia,2014,0.45,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Lombardia,2015,0.55,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Lombardia,2016,0.55,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Lombardia,2017,0.55,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Lombardia,2018,0.66,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Lombardia,2019,0.64,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Lombardia,2020,0.83,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Lombardia,2021,0.53,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Lombardia,2022,0.63,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Abruzzo,2013,0.24,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Abruzzo,2014,0.52,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Abruzzo,2015,0.52,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Abruzzo,2016,0.57,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Abruzzo,2017,0.72,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Abruzzo,2018,0.6,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Abruzzo,2019,0.46,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Abruzzo,2020,0.16,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Abruzzo,2021,0.2,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Abruzzo,2022,0.4,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Molise,2013,0.2,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Molise,2014,0.19,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Molise,2015,0.97,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Molise,2017,0.7,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Molise,2019,0.38,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Molise,2020,0.4,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Molise,2021,0.52,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Campania,2013,0.61,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Campania,2014,0.37,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Campania,2015,0.47,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Campania,2016,1.01,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Campania,2017,0.61,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Campania,2018,0.71,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Campania,2019,0.7,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Campania,2020,0.57,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Campania,2021,0.74,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Campania,2022,0.56,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Puglia,2013,0.6,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Puglia,2014,0.36,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Puglia,2015,0.59,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Puglia,2016,0.56,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Puglia,2017,0.44,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Puglia,2018,0.55,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Puglia,2019,0.45,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Puglia,2020,0.39,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Puglia,2021,0.6,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Puglia,2022,0.37,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Basilicata,2013,0.77,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Basilicata,2014,1.1,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Basilicata,2015,0.62,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Basilicata,2016,1.05,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Basilicata,2017,0.5,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Basilicata,2018,0.47,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Basilicata,2019,0.57,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Basilicata,2020,0.85,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Basilicata,2021,0.97,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Basilicata,2022,0.48,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Calabria,2013,0.96,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Calabria,2014,0.96,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Calabria,2015,1.17,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Calabria,2016,1,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Calabria,2017,1,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Calabria,2018,0.86,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Calabria,2019,0.76,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Calabria,2020,1.01,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Calabria,2021,1.18,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Calabria,2022,0.52,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Sicilia,2013,0.62,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Sicilia,2014,0.56,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Sicilia,2015,0.96,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Sicilia,2016,0.62,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Sicilia,2017,0.55,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Sicilia,2018,0.64,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Sicilia,2019,0.83,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Sicilia,2020,0.72,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Sicilia,2021,0.79,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Sicilia,2022,0.7,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Sardegna,2013,0.82,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Sardegna,2014,0.99,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Sardegna,2015,0.75,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Sardegna,2016,1.13,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Sardegna,2017,1.06,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Sardegna,2018,0.7,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Sardegna,2019,0.58,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Sardegna,2020,1.05,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Sardegna,2021,0.54,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Sardegna,2022,0.69,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Provincia Autonoma di Bolzano/Bozen,2013,0.78,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Provincia Autonoma di Bolzano/Bozen,2014,0.17,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Provincia Autonoma di Bolzano/Bozen,2015,0.58,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Provincia Autonoma di Bolzano/Bozen,2016,0.71,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Provincia Autonoma di Bolzano/Bozen,2017,0.31,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Provincia Autonoma di Bolzano/Bozen,2018,0.34,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Provincia Autonoma di Bolzano/Bozen,2019,0.54,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Provincia Autonoma di Bolzano/Bozen,2020,0.45,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Provincia Autonoma di Bolzano/Bozen,2021,0.61,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Provincia Autonoma di Bolzano/Bozen,2022,0.44,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Provincia Autonoma di Trento,2013,0.39,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Provincia Autonoma di Trento,2014,0.34,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Provincia Autonoma di Trento,2015,0.78,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Provincia Autonoma di Trento,2016,0.13,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Provincia Autonoma di Trento,2018,0.62,,
ESTAT:HLTH_CD_ASDR2(1.0),21/03/25 11:00:00,Annual,Rate,Total,Total,Asthma and status asthmaticus,Provincia Autonoma di Trento,2020,0.17,,
